ins,strt,to,t,mk,dc,out,ru,pre,lb,ub,opt,dev
J60_21_4,grdlw,600000.0,446686.0,107,267769,SAT,57.91113297261846,16,95.0,95.0,95.0,-12.631578947368421
J60_21_5,grdlw,600000.0,583526.0,96,926135,SAT,59.776785714285715,14,89.0,89.0,89.0,-7.865168539325842
J60_21_6,grdlw,600000.0,468243.0,94,426270,SAT,60.94482509917057,16,84.0,84.0,84.0,-11.904761904761903
J60_21_7,grdlw,600000.0,264696.0,114,446455,SAT,57.17572620074777,16,103.0,103.0,103.0,-10.679611650485436
J60_21_9,grdlw,600000.0,199012.0,98,108508,SAT,66.65666266506602,22,89.0,89.0,89.0,-10.112359550561797
J60_22_4,grdlw,600000.0,162637.0,75,247372,SAT,63.719298245614034,20,73.0,73.0,73.0,-2.73972602739726
J60_25_1,grdlw,600000.0,16511.0,144,14981,SAT,57.220017636684304,14,114.0,114.0,114.0,-26.31578947368421
J60_25_6,grdlw,600000.0,570050.0,140,239781,SAT,62.53521126760564,13,105.0,112.0,,
J60_25_8,grdlw,600000.0,553190.0,118,264444,SAT,66.0784768980729,21,99.0,99.0,99.0,-19.19191919191919
J60_25_9,grdlw,600000.0,532782.0,103,233060,SAT,73.05825242718447,13,99.0,99.0,99.0,-4.040404040404041
J60_26_2,grdlw,600000.0,115032.0,67,143799,SAT,73.77816798361135,18,66.0,66.0,66.0,-1.5151515151515151
J60_26_3,grdlw,600000.0,58840.0,82,89835,SAT,62.336672473867594,19,76.0,76.0,76.0,-7.894736842105263
J60_26_4,grdlw,600000.0,427672.0,67,300698,SAT,73.81275440976933,17,67.0,67.0,67.0,0.0
J60_26_5,grdlw,600000.0,190547.0,63,223909,SAT,64.21245421245422,10,61.0,61.0,61.0,-3.278688524590164
J60_26_9,grdlw,600000.0,74628.0,71,30548,SAT,65.7756759535314,12,65.0,65.0,65.0,-9.230769230769232
J60_29_4,grdlw,600000.0,109407.0,152,42358,SAT,72.26027397260275,17,126.0,134.0,,
J60_30_1,grdlw,600000.0,278118.0,73,276244,SAT,70.02417405318292,10,70.0,70.0,70.0,-4.285714285714286
J60_30_10,grdlw,600000.0,393291.0,90,247744,SAT,77.04585537918871,17,86.0,86.0,86.0,-4.651162790697675
J60_30_2,grdlw,600000.0,79132.0,78,69029,SAT,74.06153846153846,15,70.0,70.0,70.0,-11.428571428571429
J60_30_3,grdlw,600000.0,599008.0,97,619749,SAT,65.56080923959384,17,82.0,82.0,82.0,-18.29268292682927
J60_30_9,grdlw,600000.0,41996.0,99,31924,SAT,71.24183006535948,13,98.0,98.0,98.0,-1.0204081632653061
J60_31_10,grdlw,600000.0,154605.0,57,163734,SAT,63.17749681466236,7,56.0,56.0,56.0,-1.7857142857142856
J60_31_3,grdlw,600000.0,316495.0,72,577179,SAT,52.16874628639334,8,66.0,66.0,66.0,-9.090909090909092
J60_37_10,grdlw,600000.0,230134.0,96,231974,SAT,65.5396174863388,9,96.0,96.0,96.0,0.0
J60_37_2,grdlw,600000.0,252697.0,102,239055,SAT,56.26453971419076,17,95.0,95.0,95.0,-7.368421052631578
J60_37_4,grdlw,600000.0,580972.0,108,267065,SAT,59.83024691358024,15,101.0,101.0,101.0,-6.9306930693069315
J60_37_7,grdlw,600000.0,112712.0,124,108150,SAT,56.64968873797397,9,110.0,110.0,110.0,-12.727272727272727
J60_37_8,grdlw,600000.0,68320.0,91,65197,SAT,67.86196259880471,15,93.0,93.0,93.0,2.1505376344086025
J60_37_9,grdlw,600000.0,239865.0,110,160081,SAT,58.3513097072419,8,96.0,96.0,96.0,-14.583333333333334
J60_38_10,grdlw,600000.0,63878.0,66,109659,SAT,61.46788990825688,12,66.0,66.0,66.0,0.0
J60_38_2,grdlw,600000.0,297598.0,79,415761,SAT,62.72223012373773,12,76.0,76.0,76.0,-3.9473684210526314
J60_38_8,grdlw,600000.0,224501.0,74,663413,SAT,59.78978978978979,6,71.0,71.0,71.0,-4.225352112676056
J60_41_6,grdlw,600000.0,494206.0,144,280548,SAT,64.48567708333334,9,134.0,134.0,134.0,-7.462686567164178
J60_41_8,grdlw,600000.0,270422.0,148,96883,SAT,64.17846417846418,9,135.0,135.0,135.0,-9.62962962962963
J60_42_10,grdlw,600000.0,28189.0,97,30053,SAT,58.173784977908696,10,,,,
J60_42_3,grdlw,600000.0,124733.0,84,133981,SAT,71.42857142857143,15,,,,
J60_42_4,grdlw,600000.0,210520.0,102,144646,SAT,66.50682011935208,11,,,,
J60_42_7,grdlw,600000.0,6085.0,62,11758,SAT,67.56598240469208,9,,,,
J60_42_9,grdlw,600000.0,290490.0,71,201173,SAT,68.16901408450704,8,,,,
J60_46_3,grdlw,600000.0,256969.0,86,199416,SAT,66.54814530078801,8,,,,
J60_46_6,grdlw,600000.0,33314.0,94,33117,SAT,71.97892997314604,6,,,,
J60_46_7,grdlw,600000.0,519724.0,87,275465,SAT,69.45948513346633,12,,,,
J60_47_2,grdlw,600000.0,90170.0,68,145373,SAT,62.40858505564388,4,,,,
J60_5_10,grdlw,600000.0,32536.0,95,31496,SAT,60.89181286549707,19,81.0,81.0,81.0,-17.28395061728395
J60_5_3,grdlw,600000.0,528257.0,103,394600,SAT,53.84066247858367,8,80.0,80.0,80.0,-28.749999999999996
J60_5_4,grdlw,600000.0,13012.0,77,20859,SAT,67.23921240050272,12,72.0,72.0,72.0,-6.944444444444445
J60_5_6,grdlw,600000.0,8006.0,88,13546,SAT,59.04220779220779,16,74.0,74.0,74.0,-18.91891891891892
J60_5_7,grdlw,600000.0,268524.0,90,170170,SAT,65.83333333333333,22,75.0,75.0,75.0,-20.0
J60_5_8,grdlw,600000.0,295919.0,92,643921,SAT,58.488612836438925,14,78.0,78.0,78.0,-17.94871794871795
J60_6_6,grdlw,600000.0,44233.0,57,53632,SAT,64.77051213893319,18,55.0,55.0,55.0,-3.6363636363636362
J60_9_3,grdlw,600000.0,9588.0,115,4023,SAT,69.99287241625089,16,100.0,100.0,100.0,-15.0
J60_9_4,grdlw,600000.0,411453.0,92,112118,SAT,73.2373678025852,15,87.0,87.0,87.0,-5.747126436781609
J90_10_1,grdlw,600000.0,309005.0,85,143503,SAT,55.274177467597205,22,77.0,77.0,77.0,-10.38961038961039
J90_14_10,grdlw,600000.0,149159.0,90,128497,SAT,67.7209595959596,23,85.0,85.0,85.0,-5.88235294117647
J90_14_8,grdlw,600000.0,379524.0,85,242665,SAT,68.11938568530861,23,80.0,80.0,80.0,-6.25
J90_17_10,grdlw,600000.0,237499.0,91,371186,SAT,58.86970172684458,14,89.0,89.0,89.0,-2.247191011235955
J90_17_2,grdlw,600000.0,579333.0,101,895895,SAT,52.4192041845694,16,100.0,100.0,100.0,-1.0
J90_17_8,grdlw,600000.0,517507.0,120,439963,SAT,48.91025641025641,12,113.0,113.0,113.0,-6.1946902654867255
J90_1_1,grdlw,600000.0,60523.0,77,88806,SAT,68.69202226345084,19,73.0,73.0,73.0,-5.47945205479452
J90_1_3,grdlw,600000.0,164608.0,72,270396,SAT,59.69785575048733,16,66.0,66.0,66.0,-9.090909090909092
J90_1_4,grdlw,600000.0,484261.0,97,388945,SAT,50.78676071622355,20,86.0,86.0,86.0,-12.790697674418606
J90_1_6,grdlw,600000.0,25752.0,76,67923,SAT,59.57602339181286,21,74.0,74.0,74.0,-2.7027027027027026
J90_1_7,grdlw,600000.0,261482.0,102,178119,SAT,52.3109243697479,10,91.0,91.0,91.0,-12.087912087912088
J90_1_8,grdlw,600000.0,337079.0,102,707917,SAT,56.710615280595,18,95.0,95.0,95.0,-7.368421052631578
J90_1_9,grdlw,600000.0,278804.0,74,510302,SAT,57.289107289107285,17,72.0,72.0,72.0,-2.7777777777777777
J90_21_1,grdlw,600000.0,441207.0,127,187734,SAT,71.03067340463039,39,109.0,110.0,,
J90_21_5,grdlw,600000.0,490764.0,126,275162,SAT,68.87755102040816,34,112.0,112.0,112.0,-12.5
J90_21_7,grdlw,600000.0,279996.0,122,86520,SAT,67.76364081233179,33,105.0,109.0,,
J90_21_8,grdlw,600000.0,478682.0,124,165405,SAT,73.98582600195503,39,107.0,111.0,,
J90_21_9,grdlw,600000.0,249316.0,133,111157,SAT,65.90004422821761,39,121.0,121.0,121.0,-9.917355371900827
J90_22_3,grdlw,600000.0,175564.0,84,258377,SAT,62.399915718499784,25,83.0,83.0,83.0,-1.2048192771084338
J90_22_9,grdlw,600000.0,221892.0,103,180025,SAT,61.95455030406487,23,101.0,101.0,101.0,-1.9801980198019802
J90_26_5,grdlw,600000.0,446305.0,92,204155,SAT,67.8991446899501,16,82.0,85.0,,
J90_26_9,grdlw,600000.0,83746.0,95,47884,SAT,63.329434697855746,25,87.0,87.0,87.0,-9.195402298850574
J90_33_1,grdlw,600000.0,282126.0,97,213785,SAT,50.74888154055631,11,99.0,99.0,99.0,2.0202020202020203
J90_33_5,grdlw,600000.0,127440.0,109,184149,SAT,49.12584386359703,11,109.0,109.0,109.0,0.0
J90_33_9,grdlw,600000.0,35213.0,114,48734,SAT,40.24966261808367,14,95.0,95.0,95.0,-20.0
J90_37_3,grdlw,600000.0,500696.0,140,244151,SAT,67.00968523002422,26,132.0,132.0,132.0,-6.0606060606060606
J90_37_5,grdlw,600000.0,566651.0,136,134916,SAT,69.6480231436837,25,126.0,126.0,126.0,-7.936507936507936
J90_38_1,grdlw,600000.0,193326.0,88,202690,SAT,57.68097643097643,19,85.0,85.0,85.0,-3.5294117647058822
J90_38_2,grdlw,600000.0,169473.0,84,208133,SAT,58.34405834405835,20,78.0,78.0,78.0,-7.6923076923076925
J90_38_3,grdlw,600000.0,136685.0,95,242874,SAT,57.097884899163795,16,89.0,89.0,89.0,-6.741573033707865
J90_38_5,grdlw,600000.0,176494.0,86,195647,SAT,63.31000225784601,16,86.0,86.0,86.0,0.0
J90_38_8,grdlw,600000.0,596484.0,97,466011,SAT,54.86632884850603,16,91.0,91.0,91.0,-6.593406593406594
J90_38_9,grdlw,600000.0,59557.0,96,31535,SAT,59.509075907590756,11,95.0,95.0,95.0,-1.0526315789473684
J90_39_8,grdlw,600000.0,64116.0,82,125139,SAT,51.45303580695382,13,81.0,81.0,81.0,-1.2345679012345678
J90_42_5,grdlw,600000.0,162068.0,111,136784,SAT,59.76228329169506,24,105.0,105.0,105.0,-5.714285714285714
J90_42_9,grdlw,600000.0,391085.0,98,287662,SAT,66.2771560236998,19,83.0,83.0,83.0,-18.072289156626507
J90_47_10,grdlw,600000.0,79048.0,66,79020,SAT,69.6215890245741,11,,,,
J90_47_6,grdlw,600000.0,169792.0,104,97340,SAT,59.670472756410255,9,,,,
J90_5_2,grdlw,600000.0,425037.0,118,300582,SAT,62.051507814219676,34,93.0,93.0,93.0,-26.881720430107524
J90_5_3,grdlw,600000.0,68478.0,104,51948,SAT,70.21761133603239,40,82.0,87.0,,
J90_5_7,grdlw,600000.0,324333.0,116,180913,SAT,66.77999028654686,26,105.0,107.0,,
J90_6_3,grdlw,600000.0,448987.0,81,255174,SAT,68.4189565909996,29,77.0,77.0,77.0,-5.194805194805195
J90_6_8,grdlw,600000.0,84869.0,78,68934,SAT,60.34382284382285,25,68.0,68.0,68.0,-14.705882352941178
J90_9_3,grdlw,600000.0,505593.0,116,160008,SAT,76.38309965896173,35,97.0,102.0,,
J90_9_4,grdlw,600000.0,462983.0,142,197397,SAT,74.16163648558015,28,117.0,127.0,,
J90_9_7,grdlw,600000.0,139434.0,126,30120,SAT,77.99671592775042,40,102.0,109.0,,
J120_10_7,vslw,600000.0,120690.0,82,56580,SAT,72.9163011054571,53,79.0,79.0,79.0,-3.79746835443038
J120_11_1,vslw,600000.0,35444.0,219,4708,SAT,73.74741977857009,86,155.0,173.0,,
J120_11_10,vslw,600000.0,422409.0,235,44538,SAT,75.26668609734772,100,163.0,181.0,,
J120_11_2,vslw,600000.0,111262.0,204,19203,SAT,73.49489091411212,70,145.0,158.0,,
J120_11_3,vslw,600000.0,120459.0,272,9112,SAT,70.92245989304813,94,186.0,203.0,,
J120_11_4,vslw,600000.0,153316.0,252,14352,SAT,73.90873015873017,106,177.0,196.0,,
J120_11_5,vslw,600000.0,92406.0,268,8200,SAT,74.13301141352063,85,191.0,211.0,,
J120_11_6,vslw,600000.0,470407.0,270,55743,SAT,71.80210060807076,90,189.0,212.0,,
J120_11_7,vslw,600000.0,76745.0,211,12078,SAT,74.44763366931446,84,148.0,163.0,,
J120_11_8,vslw,600000.0,248610.0,207,35761,SAT,75.40623627580149,90,151.0,162.0,,
J120_11_9,vslw,600000.0,85903.0,221,19132,SAT,74.4196979491097,104,167.0,173.0,,
J120_12_1,vslw,600000.0,201109.0,180,33640,SAT,75.75757575757575,106,125.0,138.0,,
J120_12_10,vslw,600000.0,193888.0,176,40968,SAT,75.53508384819064,125,142.0,143.0,,
J120_12_2,vslw,600000.0,504506.0,148,126828,SAT,76.25307125307125,101,110.0,117.0,,
J120_12_3,vslw,600000.0,266876.0,166,63632,SAT,74.16400295057782,75,130.0,136.0,,
J120_12_4,vslw,600000.0,225021.0,155,46103,SAT,77.86290322580646,97,121.0,125.0,,
J120_12_5,vslw,600000.0,93334.0,204,12545,SAT,74.58305161144918,91,153.0,162.0,,
J120_12_6,vslw,600000.0,206753.0,153,35979,SAT,80.20890599230346,114,115.0,121.0,,
J120_12_7,vslw,600000.0,335267.0,149,78996,SAT,76.62599145820622,99,115.0,120.0,,
J120_12_8,vslw,600000.0,44313.0,154,9573,SAT,73.98574876450982,95,112.0,119.0,,
J120_12_9,vslw,600000.0,504725.0,132,127640,SAT,78.00925925925925,87,100.0,105.0,,
J120_13_1,vslw,600000.0,437463.0,150,66179,SAT,75.20797720797721,88,121.0,127.0,,
J120_13_10,vslw,600000.0,389648.0,111,106920,SAT,80.03727865796832,87,87.0,92.0,,
J120_13_2,vslw,600000.0,533439.0,98,188010,SAT,73.72613561553653,59,88.0,89.0,,
J120_13_3,vslw,600000.0,528699.0,139,103747,SAT,74.72548277167739,72,114.0,118.0,,
J120_13_4,vslw,600000.0,498589.0,133,111948,SAT,74.3578947368421,67,107.0,112.0,,
J120_13_5,vslw,600000.0,325688.0,104,93568,SAT,73.13539501039502,69,89.0,91.0,,
J120_13_6,vslw,600000.0,457183.0,115,133407,SAT,78.62260869565218,59,95.0,99.0,,
J120_13_7,vslw,600000.0,473589.0,132,129115,SAT,75.11158092553441,74,107.0,109.0,,
J120_13_8,vslw,600000.0,520119.0,113,165888,SAT,79.04322175195588,88,90.0,94.0,,
J120_13_9,vslw,600000.0,594407.0,99,211627,SAT,78.5941607859416,56,82.0,85.0,,
J120_14_1,vslw,600000.0,209593.0,95,71870,SAT,73.03203661327231,63,84.0,85.0,,
J120_14_10,vslw,600000.0,499950.0,88,158349,SAT,74.21747414262384,49,80.0,81.0,,
J120_14_2,vslw,600000.0,278176.0,104,73959,SAT,76.12556561085972,72,89.0,93.0,,
J120_14_3,vslw,600000.0,395107.0,93,131235,SAT,70.00906853219328,55,88.0,88.0,88.0,-5.681818181818182
J120_14_4,vslw,600000.0,244294.0,101,75241,SAT,76.02124450855682,73,85.0,88.0,,
J120_14_5,vslw,600000.0,513180.0,113,150723,SAT,79.13330523949993,94,93.0,97.0,,
J120_14_6,vslw,600000.0,493059.0,100,183214,SAT,73.23493975903614,74,91.0,91.0,91.0,-9.89010989010989
J120_14_7,vslw,600000.0,285972.0,102,90459,SAT,72.9594163246694,76,89.0,91.0,,
J120_14_8,vslw,600000.0,259215.0,128,53131,SAT,73.52366727941177,74,108.0,112.0,,
J120_14_9,vslw,600000.0,353534.0,107,61594,SAT,74.91998463705032,65,101.0,101.0,101.0,-5.9405940594059405
J120_15_3,vslw,600000.0,413302.0,89,163775,SAT,71.43423661599472,35,87.0,87.0,87.0,-2.2988505747126435
J120_16_1,vslw,600000.0,485659.0,256,50984,SAT,77.17496141975309,101,179.0,196.0,,
J120_16_10,vslw,600000.0,234320.0,276,16013,SAT,78.4219001610306,115,202.0,213.0,,
J120_16_2,vslw,600000.0,543731.0,297,47851,SAT,73.78851809231556,82,218.0,232.0,,
J120_16_3,vslw,600000.0,239066.0,299,24534,SAT,77.13628762541806,99,219.0,234.0,,
J120_16_4,vslw,600000.0,363593.0,260,37906,SAT,77.2613531047266,108,189.0,200.0,,
J120_16_5,vslw,600000.0,228471.0,250,28934,SAT,78.27469879518073,87,184.0,200.0,,
J120_16_6,vslw,600000.0,554434.0,269,45136,SAT,75.78942870572149,103,194.0,206.0,,
J120_16_7,vslw,600000.0,237129.0,243,23223,SAT,78.39038533482979,108,174.0,186.0,,
J120_16_8,vslw,600000.0,28504.0,259,2118,SAT,74.5269078602412,86,182.0,195.0,,
J120_16_9,vslw,600000.0,283978.0,271,24150,SAT,78.19728197281974,118,188.0,205.0,,
J120_17_1,vslw,600000.0,284159.0,178,38755,SAT,78.67363061797754,116,135.0,140.0,,
J120_17_10,vslw,600000.0,587818.0,168,99935,SAT,79.32213930348259,90,131.0,134.0,,
J120_17_2,vslw,600000.0,595053.0,148,89413,SAT,80.55229142185664,79,120.0,123.0,,
J120_17_3,vslw,600000.0,192453.0,132,39346,SAT,81.90887750746906,80,106.0,108.0,,
J120_17_4,vslw,600000.0,543024.0,147,100472,SAT,80.40237371544362,99,117.0,120.0,,
J120_17_5,vslw,600000.0,572640.0,161,89573,SAT,78.82598513389675,71,122.0,129.0,,
J120_17_6,vslw,600000.0,485145.0,165,73259,SAT,79.70690511674118,73,133.0,136.0,,
J120_17_7,vslw,600000.0,462665.0,182,59127,SAT,82.08881282651774,107,141.0,146.0,,
J120_17_8,vslw,600000.0,539309.0,160,100733,SAT,77.7,89,126.0,127.0,,
J120_17_9,vslw,600000.0,250663.0,169,43378,SAT,79.45317282187308,74,128.0,134.0,,
J120_18_1,vslw,600000.0,396523.0,159,41419,SAT,76.50555699147067,86,137.0,138.0,,
J120_18_10,vslw,600000.0,345767.0,110,77298,SAT,78.17708333333333,53,96.0,98.0,,
J120_18_2,vslw,600000.0,340617.0,135,54303,SAT,80.76036301201864,56,111.0,116.0,,
J120_18_3,vslw,600000.0,313266.0,116,75836,SAT,78.69179816871225,65,100.0,101.0,,
J120_18_4,vslw,600000.0,370293.0,119,82915,SAT,78.74713521772345,64,98.0,101.0,,
J120_18_5,vslw,600000.0,269571.0,138,52306,SAT,77.37174357606473,78,117.0,118.0,,
J120_18_6,vslw,600000.0,200077.0,161,27784,SAT,77.48320961470483,73,130.0,134.0,,
J120_18_7,vslw,600000.0,523377.0,142,90696,SAT,79.92219048557077,68,111.0,118.0,,
J120_18_8,vslw,600000.0,347621.0,125,80487,SAT,80.23225806451613,65,101.0,106.0,,
J120_18_9,vslw,600000.0,241653.0,103,63231,SAT,79.22841083290751,57,88.0,91.0,,
J120_19_1,vslw,600000.0,367459.0,91,121796,SAT,72.2943722943723,45,88.0,88.0,88.0,-3.4090909090909087
J120_19_2,vslw,600000.0,463266.0,91,116161,SAT,81.89705031810294,47,81.0,83.0,,
J120_19_3,vslw,600000.0,251797.0,95,68445,SAT,81.36071887034659,38,83.0,85.0,,
J120_19_4,vslw,600000.0,338475.0,127,40269,SAT,75.36557930258716,66,101.0,106.0,,
J120_19_5,vslw,600000.0,517474.0,122,100734,SAT,80.33274785323967,69,,,,
J120_19_6,vslw,600000.0,330355.0,99,84211,SAT,80.44167161814221,60,,,,
J120_19_7,vslw,600000.0,413685.0,98,132172,SAT,79.67483644175374,58,,,,
J120_19_8,vslw,600000.0,486857.0,102,100990,SAT,80.43258540529614,59,,,,
J120_19_9,vslw,600000.0,396512.0,98,96222,SAT,78.70474823095067,55,,,,
J120_1_1,vslw,600000.0,354349.0,117,255102,SAT,68.07336182336182,42,104.0,105.0,,
J120_1_10,vslw,600000.0,512797.0,112,322589,SAT,65.4532967032967,34,108.0,108.0,108.0,-3.7037037037037033
J120_1_2,vslw,600000.0,456106.0,116,227638,SAT,64.08045977011494,46,109.0,109.0,109.0,-6.422018348623854
J120_1_3,vslw,600000.0,467942.0,138,237369,SAT,52.61674718196458,39,125.0,125.0,125.0,-10.4
J120_1_4,vslw,600000.0,318422.0,104,247739,SAT,72.0,49,97.0,97.0,97.0,-7.216494845360824
J120_1_5,vslw,600000.0,444728.0,118,235433,SAT,60.18578878748371,31,112.0,112.0,112.0,-5.357142857142857
J120_1_6,vslw,600000.0,483795.0,87,308500,SAT,71.33068081343943,44,84.0,84.0,84.0,-3.571428571428571
J120_1_7,vslw,600000.0,513950.0,120,306171,SAT,63.78472222222222,34,117.0,117.0,117.0,-2.564102564102564
J120_1_8,vslw,600000.0,588716.0,116,415985,SAT,62.89655172413793,33,109.0,109.0,109.0,-6.422018348623854
J120_1_9,vslw,600000.0,299248.0,121,188467,SAT,67.05558256360395,48,112.0,112.0,112.0,-8.035714285714286
J120_20_1,vslw,600000.0,504694.0,94,125246,SAT,77.29836714497773,42,,,,
J120_20_3,vslw,600000.0,118940.0,85,34864,SAT,82.38683127572017,60,,,,
J120_20_8,vslw,600000.0,586284.0,115,91777,SAT,76.0586011342155,48,,,,
J120_21_1,vslw,600000.0,416601.0,126,220977,SAT,64.6591970121382,40,,,,
J120_21_10,vslw,600000.0,422322.0,109,326848,SAT,60.63867325335215,19,,,,
J120_21_2,vslw,600000.0,589541.0,126,351941,SAT,58.26984126984127,39,,,,
J120_21_3,vslw,600000.0,250629.0,149,158866,SAT,61.53523489932886,34,,,,
J120_21_4,vslw,600000.0,472234.0,142,273272,SAT,56.00584639914962,27,,,,
J120_21_5,vslw,600000.0,415543.0,115,217479,SAT,61.65217391304347,33,,,,
J120_21_6,vslw,600000.0,591397.0,118,348767,SAT,63.775340644732466,36,,,,
J120_21_7,vslw,600000.0,399002.0,124,276871,SAT,60.03225806451613,27,,,,
J120_21_9,vslw,600000.0,482913.0,108,335546,SAT,66.61220043572985,33,,,,
J120_22_1,vslw,600000.0,527062.0,103,324152,SAT,62.686084142394826,26,,,,
J120_22_3,vslw,600000.0,417258.0,103,307534,SAT,67.62742718446601,51,,,,
J120_22_4,vslw,600000.0,483790.0,91,297204,SAT,65.53914835164835,28,,,,
J120_22_6,vslw,600000.0,171789.0,105,108744,SAT,58.653530377668304,36,,,,
J120_22_8,vslw,600000.0,406018.0,105,297317,SAT,63.020833333333336,40,,,,
J120_22_9,vslw,600000.0,238264.0,109,140652,SAT,61.64263870685889,45,,,,
J120_26_1,vslw,600000.0,24190.0,222,4023,SAT,66.35885885885887,89,,,,
J120_26_10,vslw,600000.0,572989.0,236,120491,SAT,62.386501210653755,74,,,,
J120_26_2,vslw,600000.0,192879.0,216,46727,SAT,64.10322359396433,57,,,,
J120_26_3,vslw,600000.0,285560.0,220,60550,SAT,66.37134052388289,100,,,,
J120_26_4,vslw,600000.0,422793.0,209,102229,SAT,69.05626134301271,62,,,,
J120_26_5,vslw,600000.0,527387.0,204,135817,SAT,65.26036644165863,64,,,,
J120_26_6,vslw,600000.0,330626.0,239,67835,SAT,63.04044630404463,87,,,,
J120_26_7,vslw,600000.0,72405.0,194,17087,SAT,66.7170280838962,87,,,,
J120_26_8,vslw,600000.0,47803.0,222,8279,SAT,64.02948402948402,57,,,,
J120_26_9,vslw,600000.0,409543.0,218,79599,SAT,67.92048929663609,76,,,,
J120_27_1,vslw,600000.0,217686.0,128,83060,SAT,72.35243055555556,67,,,,
J120_27_10,vslw,600000.0,196844.0,141,65516,SAT,72.2569879015436,83,,,,
J120_27_2,vslw,600000.0,513423.0,136,217133,SAT,73.64864864864865,54,,,,
J120_27_3,vslw,600000.0,413326.0,166,113089,SAT,66.62483266398928,60,,,,
J120_27_4,vslw,600000.0,242311.0,128,103285,SAT,72.09683641975309,67,,,,
J120_27_5,vslw,600000.0,207179.0,132,71353,SAT,72.46109746109745,82,,,,
J120_27_6,vslw,600000.0,34321.0,184,7384,SAT,72.57699275362319,95,,,,
J120_27_7,vslw,600000.0,309988.0,147,99717,SAT,68.58049886621315,60,,,,
J120_27_8,vslw,600000.0,475530.0,174,104350,SAT,71.80922525750113,74,,,,
J120_27_9,vslw,600000.0,153850.0,162,36645,SAT,72.50043470700747,91,,,,
J120_28_1,vslw,600000.0,175013.0,124,66932,SAT,74.39308280678418,56,,,,
J120_28_10,vslw,600000.0,264872.0,132,87276,SAT,69.64285714285714,57,,,,
J120_28_2,vslw,600000.0,101727.0,121,39314,SAT,69.67860422405877,54,,,,
J120_28_4,vslw,600000.0,322646.0,126,118541,SAT,73.75478927203065,66,,,,
J120_28_6,vslw,600000.0,573695.0,111,253490,SAT,72.18127218127218,55,,,,
J120_28_7,vslw,600000.0,302344.0,123,111483,SAT,75.95339870924482,70,,,,
J120_28_8,vslw,600000.0,354843.0,112,141929,SAT,69.42439209726444,39,,,,
J120_28_9,vslw,600000.0,309308.0,105,139504,SAT,71.18807118807119,48,,,,
J120_29_3,vslw,600000.0,270723.0,109,137238,SAT,58.10630996568386,49,,,,
J120_29_4,vslw,600000.0,236879.0,82,123585,SAT,69.10258797244461,45,,,,
J120_29_5,vslw,600000.0,284064.0,103,81799,SAT,70.89052561098092,49,,,,
J120_29_6,vslw,600000.0,426762.0,100,155223,SAT,69.70535714285714,57,,,,
J120_29_8,vslw,600000.0,196196.0,84,109162,SAT,73.1638418079096,39,,,,
J120_2_1,vslw,600000.0,446521.0,94,443778,SAT,63.13115274690377,39,87.0,87.0,87.0,-8.045977011494253
J120_2_10,vslw,600000.0,253849.0,101,164996,SAT,62.37623762376238,59,96.0,96.0,96.0,-5.208333333333334
J120_2_2,vslw,600000.0,145745.0,77,90596,SAT,65.13486513486514,22,75.0,75.0,75.0,-2.666666666666667
J120_2_3,vslw,600000.0,462429.0,100,236060,SAT,64.73529411764706,44,92.0,92.0,92.0,-8.695652173913043
J120_2_5,vslw,600000.0,246809.0,107,140356,SAT,66.4185015048313,34,103.0,103.0,103.0,-3.8834951456310676
J120_2_6,vslw,600000.0,352890.0,93,207330,SAT,68.7031606386445,43,92.0,92.0,92.0,-1.0869565217391304
J120_2_9,vslw,600000.0,333630.0,97,214848,SAT,65.64137231705256,27,94.0,94.0,94.0,-3.1914893617021276
J120_30_5,vslw,600000.0,322029.0,91,90683,SAT,72.91479012790488,50,,,,
J120_31_1,vslw,600000.0,63654.0,251,5576,SAT,72.66087166485573,78,,,,
J120_31_10,vslw,600000.0,426648.0,312,50457,SAT,68.50567465321564,103,,,,
J120_31_2,vslw,600000.0,234043.0,254,39685,SAT,69.70753655793025,77,,,,
J120_31_3,vslw,600000.0,142810.0,225,21628,SAT,74.83174603174602,92,,,,
J120_31_4,vslw,600000.0,336817.0,287,24040,SAT,71.89895470383276,102,,,,
J120_31_5,vslw,600000.0,549165.0,247,60313,SAT,76.12544564626262,93,,,,
J120_31_6,vslw,600000.0,36593.0,250,3803,SAT,69.07945205479452,74,,,,
J120_31_7,vslw,600000.0,79329.0,265,5155,SAT,71.842397336293,99,,,,
J120_31_8,vslw,600000.0,526113.0,237,64766,SAT,73.05693144988687,68,,,,
J120_31_9,vslw,600000.0,272371.0,252,47542,SAT,69.78615520282186,98,,,,
J120_32_1,vslw,600000.0,64301.0,180,10458,SAT,74.04761904761905,83,,,,
J120_32_10,vslw,600000.0,76298.0,164,14164,SAT,78.02992205179784,96,,,,
J120_32_2,vslw,600000.0,559476.0,166,65834,SAT,76.82645475519098,91,,,,
J120_32_3,vslw,600000.0,592172.0,183,109667,SAT,77.05499360539471,116,,,,
J120_32_4,vslw,600000.0,224371.0,165,33784,SAT,75.05270092226614,77,,,,
J120_32_5,vslw,600000.0,492407.0,175,114335,SAT,70.97496318114875,75,,,,
J120_32_6,vslw,600000.0,68302.0,158,7872,SAT,74.19417982513376,79,,,,
J120_32_7,vslw,600000.0,597996.0,147,159703,SAT,73.83884588318085,68,,,,
J120_32_8,vslw,600000.0,369555.0,167,54694,SAT,73.45521722512422,72,,,,
